sid,id,minority,female,ses,mathach,size,catholic,pracad,disclim,himinty,meanses
S5768,8009,other,male,0.522,9.718,716,catholic,0.68,-0.933,0,0.522
S5769,8009,minority,male,0.892,9.78,716,catholic,0.68,-0.933,0,0.522
S5770,8009,minority,male,-0.388,19.686,716,catholic,0.68,-0.933,0,0.522
S5771,8009,other,male,0.042,18.604,716,catholic,0.68,-0.933,0,0.522
S5772,8009,other,male,0.302,6.153,716,catholic,0.68,-0.933,0,0.522
S5773,8009,other,male,1.072,22.373,716,catholic,0.68,-0.933,0,0.522
S5774,8009,other,male,0.002,13.331,716,catholic,0.68,-0.933,0,0.522
S5775,8009,other,male,0.612,7.824,716,catholic,0.68,-0.933,0,0.522
S5776,8009,other,male,-0.358,11.307,716,catholic,0.68,-0.933,0,0.522
S5777,8009,other,male,0.502,18.814,716,catholic,0.68,-0.933,0,0.522
S5778,8009,other,male,0.662,16.452,716,catholic,0.68,-0.933,0,0.522
S5779,8009,minority,male,0.652,9.311,716,catholic,0.68,-0.933,0,0.522
S5780,8009,other,male,1.072,17.305,716,catholic,0.68,-0.933,0,0.522
S5781,8009,minority,male,0.792,-1.524,716,catholic,0.68,-0.933,0,0.522
S5782,8009,minority,male,-0.268,13.108,716,catholic,0.68,-0.933,0,0.522
S5783,8009,other,male,0.382,14.931,716,catholic,0.68,-0.933,0,0.522
S5784,8009,other,male,0.632,6.568,716,catholic,0.68,-0.933,0,0.522
S5785,8009,other,male,0.452,14.061,716,catholic,0.68,-0.933,0,0.522
S5786,8009,minority,male,-0.618,20.828,716,catholic,0.68,-0.933,0,0.522
S5787,8009,other,male,0.792,10.58,716,catholic,0.68,-0.933,0,0.522
S5788,8009,other,male,0.672,13.147,716,catholic,0.68,-0.933,0,0.522
S5789,8009,minority,male,0.852,21.497,716,catholic,0.68,-0.933,0,0.522
S5790,8009,minority,male,-0.778,16.785,716,catholic,0.68,-0.933,0,0.522
S5791,8150,other,female,0.322,12.693,868,catholic,0.67,-0.057,0,0.312
S5792,8150,other,female,0.202,18.295,868,catholic,0.67,-0.057,0,0.312
S5793,8150,other,female,-0.278,13.881,868,catholic,0.67,-0.057,0,0.312
S5794,8150,other,female,1.182,21.186,868,catholic,0.67,-0.057,0,0.312
S5795,8150,other,female,0.852,17.769,868,catholic,0.67,-0.057,0,0.312
S5796,8150,other,male,0.032,10.399,868,catholic,0.67,-0.057,0,0.312
S5797,8150,other,female,0.722,12.088,868,catholic,0.67,-0.057,0,0.312
S5798,8150,other,female,0.302,7.369,868,catholic,0.67,-0.057,0,0.312
S5799,8150,other,female,-0.358,8.555,868,catholic,0.67,-0.057,0,0.312
S5800,8150,other,male,-0.318,14.947,868,catholic,0.67,-0.057,0,0.312
S5801,8150,other,female,1.072,13.543,868,catholic,0.67,-0.057,0,0.312
S5802,8150,minority,female,0.902,16.405,868,catholic,0.67,-0.057,0,0.312
S5803,8150,other,female,1.012,11.288,868,catholic,0.67,-0.057,0,0.312
S5804,8150,other,female,-1.578,17.756,868,catholic,0.67,-0.057,0,0.312
S5805,8150,other,male,1.132,13.66,868,catholic,0.67,-0.057,0,0.312
S5806,8150,other,female,-0.198,24.355,868,catholic,0.67,-0.057,0,0.312
S5807,8150,minority,female,0.812,17.045,868,catholic,0.67,-0.057,0,0.312
S5808,8150,other,male,-0.468,18.368,868,catholic,0.67,-0.057,0,0.312
S5809,8150,other,male,0.612,17.82,868,catholic,0.67,-0.057,0,0.312
S5810,8150,other,female,-0.548,5.523,868,catholic,0.67,-0.057,0,0.312
S5811,8150,other,male,1.102,16.475,868,catholic,0.67,-0.057,0,0.312
S5812,8150,other,male,-0.328,22.854,868,catholic,0.67,-0.057,0,0.312
S5813,8150,other,male,-0.588,19.189,868,catholic,0.67,-0.057,0,0.312
S5814,8150,other,female,1.072,17.889,868,catholic,0.67,-0.057,0,0.312
S5815,8150,other,female,0.042,6.878,868,catholic,0.67,-0.057,0,0.312
S5816,8150,other,female,0.532,22.854,868,catholic,0.67,-0.057,0,0.312
S5817,8150,other,male,0.462,13.313,868,catholic,0.67,-0.057,0,0.312
S5818,8150,other,female,0.542,18.002,868,catholic,0.67,-0.057,0,0.312
S5819,8150,other,female,0.752,10.482,868,catholic,0.67,-0.057,0,0.312
S5820,8150,minority,male,0.582,6.106,868,catholic,0.67,-0.057,0,0.312
S5821,8150,other,male,-0.208,13.779,868,catholic,0.67,-0.057,0,0.312
S5822,8150,other,female,-0.638,17.846,868,catholic,0.67,-0.057,0,0.312
S5823,8150,other,male,1.212,6.772,868,catholic,0.67,-0.057,0,0.312
S5824,8150,other,female,0.752,23.58,868,catholic,0.67,-0.057,0,0.312
S5825,8150,other,female,0.282,14.843,868,catholic,0.67,-0.057,0,0.312
S5826,8150,other,female,0.512,15.244,868,catholic,0.67,-0.057,0,0.312
S5827,8150,other,female,0.302,3.347,868,catholic,0.67,-0.057,0,0.312
S5828,8150,other,male,-0.108,12.782,868,catholic,0.67,-0.057,0,0.312
S5829,8150,other,male,0.282,20.296,868,catholic,0.67,-0.057,0,0.312
S5830,8150,other,female,-0.118,14.334,868,catholic,0.67,-0.057,0,0.312
S5831,8150,other,female,0.312,13.557,868,catholic,0.67,-0.057,0,0.312
S5832,8150,other,female,-0.118,15.888,868,catholic,0.67,-0.057,0,0.312
S5833,8150,other,male,0.602,14.356,868,catholic,0.67,-0.057,0,0.312
S5834,8150,minority,male,0.812,19.893,868,catholic,0.67,-0.057,0,0.312
S5835,8165,other,male,-0.138,23.772,1346,catholic,0.6,-0.37,0,0.315
S5836,8165,other,male,-0.438,14.389,1346,catholic,0.6,-0.37,0,0.315
S5837,8165,other,male,0.222,20.781,1346,catholic,0.6,-0.37,0,0.315
S5838,8165,other,male,-0.138,24.252,1346,catholic,0.6,-0.37,0,0.315
S5839,8165,other,male,-0.298,20.564,1346,catholic,0.6,-0.37,0,0.315
S5840,8165,other,male,-0.038,14.879,1346,catholic,0.6,-0.37,0,0.315
S5841,8165,other,male,0.592,18.788,1346,catholic,0.6,-0.37,0,0.315
S5842,8165,other,male,0.942,14.578,1346,catholic,0.6,-0.37,0,0.315
S5843,8165,other,male,1.192,17.03,1346,catholic,0.6,-0.37,0,0.315
S5844,8165,other,male,0.062,20.945,1346,catholic,0.6,-0.37,0,0.315
S5845,8165,other,male,-0.678,11.244,1346,catholic,0.6,-0.37,0,0.315
S5846,8165,other,male,0.332,10.989,1346,catholic,0.6,-0.37,0,0.315
S5847,8165,other,male,0.192,12.644,1346,catholic,0.6,-0.37,0,0.315
S5848,8165,other,male,0.092,10.442,1346,catholic,0.6,-0.37,0,0.315
S5849,8165,other,male,-0.858,-0.179,1346,catholic,0.6,-0.37,0,0.315
S5850,8165,other,male,-0.498,10.661,1346,catholic,0.6,-0.37,0,0.315
S5851,8165,other,male,0.442,11.027,1346,catholic,0.6,-0.37,0,0.315
S5852,8165,other,male,0.732,14.89,1346,catholic,0.6,-0.37,0,0.315
S5853,8165,other,male,0.572,22.771,1346,catholic,0.6,-0.37,0,0.315
S5854,8165,minority,male,-1.058,15.539,1346,catholic,0.6,-0.37,0,0.315
S5855,8165,other,male,1.192,18.822,1346,catholic,0.6,-0.37,0,0.315
S5856,8165,other,male,1.332,21.185,1346,catholic,0.6,-0.37,0,0.315
S5857,8165,minority,male,-0.588,20.399,1346,catholic,0.6,-0.37,0,0.315
S5858,8165,other,male,0.282,21.797,1346,catholic,0.6,-0.37,0,0.315
S5859,8165,other,male,0.292,19.475,1346,catholic,0.6,-0.37,0,0.315
S5860,8165,other,male,0.402,10.665,1346,catholic,0.6,-0.37,0,0.315
S5861,8165,other,male,0.152,23.065,1346,catholic,0.6,-0.37,0,0.315
S5862,8165,other,male,0.762,17.969,1346,catholic,0.6,-0.37,0,0.315
S5863,8165,other,male,0.042,20.551,1346,catholic,0.6,-0.37,0,0.315
S5864,8165,other,male,-0.298,13.492,1346,catholic,0.6,-0.37,0,0.315
S5865,8165,other,male,1.122,18.215,1346,catholic,0.6,-0.37,0,0.315
S5866,8165,other,male,-0.428,18.196,1346,catholic,0.6,-0.37,0,0.315
S5867,8165,other,male,0.462,8.984,1346,catholic,0.6,-0.37,0,0.315
S5868,8165,other,male,1.342,19.679,1346,catholic,0.6,-0.37,0,0.315
S5869,8165,other,male,1.272,22.37,1346,catholic,0.6,-0.37,0,0.315
S5870,8165,other,male,1.452,22.685,1346,catholic,0.6,-0.37,0,0.315
S5871,8165,other,male,0.892,23.591,1346,catholic,0.6,-0.37,0,0.315
S5872,8165,other,male,0.842,5.55,1346,catholic,0.6,-0.37,0,0.315
S5873,8165,other,male,0.112,11.24,1346,catholic,0.6,-0.37,0,0.315
S5874,8165,other,male,0.112,15.648,1346,catholic,0.6,-0.37,0,0.315
S5875,8165,minority,male,-0.588,19.391,1346,catholic,0.6,-0.37,0,0.315
S5876,8165,other,male,0.152,21.324,1346,catholic,0.6,-0.37,0,0.315
S5877,8165,other,male,1.132,15.071,1346,catholic,0.6,-0.37,0,0.315
S5878,8165,other,male,-0.158,13.869,1346,catholic,0.6,-0.37,0,0.315
S5879,8165,other,male,1.102,12.676,1346,catholic,0.6,-0.37,0,0.315
S5880,8165,other,male,0.732,9.695,1346,catholic,0.6,-0.37,0,0.315
S5881,8165,other,male,0.252,15.445,1346,catholic,0.6,-0.37,0,0.315
S5882,8165,other,male,0.032,12.608,1346,catholic,0.6,-0.37,0,0.315
S5883,8165,other,male,0.502,22.447,1346,catholic,0.6,-0.37,0,0.315
S5884,8175,minority,female,0.602,12.09,1016,public,0.42,1.033,1,-0.166
S5885,8175,minority,male,-0.958,7.272,1016,public,0.42,1.033,1,-0.166
S5886,8175,other,male,0.012,5.683,1016,public,0.42,1.033,1,-0.166
S5887,8175,other,male,0.152,5.73,1016,public,0.42,1.033,1,-0.166
S5888,8175,other,female,-0.468,7.097,1016,public,0.42,1.033,1,-0.166
S5889,8175,minority,female,-0.768,18.416,1016,public,0.42,1.033,1,-0.166
S5890,8175,minority,male,-0.068,15.927,1016,public,0.42,1.033,1,-0.166
S5891,8175,other,male,-0.818,4.507,1016,public,0.42,1.033,1,-0.166
S5892,8175,other,female,0.532,14.017,1016,public,0.42,1.033,1,-0.166
S5893,8175,minority,male,-0.218,9.202,1016,public,0.42,1.033,1,-0.166
S5894,8175,minority,male,0.622,3.514,1016,public,0.42,1.033,1,-0.166
S5895,8175,minority,female,0.112,13.703,1016,public,0.42,1.033,1,-0.166
S5896,8175,minority,male,1.022,14.958,1016,public,0.42,1.033,1,-0.166
S5897,8175,minority,female,-1.498,5.441,1016,public,0.42,1.033,1,-0.166
S5898,8175,minority,male,0.322,19.822,1016,public,0.42,1.033,1,-0.166
S5899,8175,minority,male,-0.478,23.689,1016,public,0.42,1.033,1,-0.166
S5900,8175,minority,male,-0.738,17.255,1016,public,0.42,1.033,1,-0.166
S5901,8175,other,female,-0.298,11.531,1016,public,0.42,1.033,1,-0.166
S5902,8175,minority,female,-0.498,4.141,1016,public,0.42,1.033,1,-0.166
S5903,8175,minority,female,-0.798,10.793,1016,public,0.42,1.033,1,-0.166
S5904,8175,minority,female,0.592,10.244,1016,public,0.42,1.033,1,-0.166
S5905,8175,other,male,0.792,6.351,1016,public,0.42,1.033,1,-0.166
S5906,8175,minority,female,-1.178,14.173,1016,public,0.42,1.033,1,-0.166
S5907,8175,minority,female,-0.148,5.284,1016,public,0.42,1.033,1,-0.166
S5908,8175,minority,male,-0.968,15.894,1016,public,0.42,1.033,1,-0.166
S5909,8175,minority,female,0.342,11.259,1016,public,0.42,1.033,1,-0.166
S5910,8175,other,female,-0.298,4.705,1016,public,0.42,1.033,1,-0.166
S5911,8175,minority,female,-1.288,14.307,1016,public,0.42,1.033,1,-0.166
S5912,8175,minority,male,-1.058,3.792,1016,public,0.42,1.033,1,-0.166
S5913,8175,other,male,0.472,24.479,1016,public,0.42,1.033,1,-0.166
S5914,8175,other,male,0.962,15.825,1016,public,0.42,1.033,1,-0.166
S5915,8175,other,male,-0.158,11.356,1016,public,0.42,1.033,1,-0.166
S5916,8175,other,female,0.502,23.58,1016,public,0.42,1.033,1,-0.166
S5917,8188,other,male,0.382,23.487,1896,public,0.25,1.695,0,0.145
S5918,8188,other,male,-0.308,3.545,1896,public,0.25,1.695,0,0.145
S5919,8188,other,female,-0.268,16.653,1896,public,0.25,1.695,0,0.145
S5920,8188,other,female,1.012,19.535,1896,public,0.25,1.695,0,0.145
S5921,8188,other,female,-0.018,14.778,1896,public,0.25,1.695,0,0.145
S5922,8188,minority,female,-0.128,2.691,1896,public,0.25,1.695,0,0.145
S5923,8188,other,female,-1.238,5.56,1896,public,0.25,1.695,0,0.145
S5924,8188,other,female,0.552,7.77,1896,public,0.25,1.695,0,0.145
S5925,8188,minority,female,1.072,8.629,1896,public,0.25,1.695,0,0.145
S5926,8188,other,female,-0.328,5.678,1896,public,0.25,1.695,0,0.145
S5927,8188,other,female,-0.838,10.259,1896,public,0.25,1.695,0,0.145
S5928,8188,other,male,-0.608,2.909,1896,public,0.25,1.695,0,0.145
S5929,8188,other,male,1.022,9.751,1896,public,0.25,1.695,0,0.145
S5930,8188,other,female,0.642,16.338,1896,public,0.25,1.695,0,0.145
S5931,8188,other,female,0.182,15.216,1896,public,0.25,1.695,0,0.145
S5932,8188,other,male,0.612,15.58,1896,public,0.25,1.695,0,0.145
S5933,8188,other,female,0.722,18.042,1896,public,0.25,1.695,0,0.145
S5934,8188,minority,female,-0.358,5.127,1896,public,0.25,1.695,0,0.145
S5935,8188,other,female,0.112,22.354,1896,public,0.25,1.695,0,0.145
S5936,8188,other,female,-0.838,8.841,1896,public,0.25,1.695,0,0.145
S5937,8188,other,female,0.212,14.848,1896,public,0.25,1.695,0,0.145
S5938,8188,other,male,1.072,22.705,1896,public,0.25,1.695,0,0.145
S5939,8188,other,female,0.142,12.023,1896,public,0.25,1.695,0,0.145
S5940,8188,minority,male,0.522,7.426,1896,public,0.25,1.695,0,0.145
S5941,8188,other,female,0.242,22.365,1896,public,0.25,1.695,0,0.145
S5942,8188,other,female,1.072,14.47,1896,public,0.25,1.695,0,0.145
S5943,8188,other,female,-0.138,17.763,1896,public,0.25,1.695,0,0.145
S5944,8188,minority,female,-0.948,2.063,1896,public,0.25,1.695,0,0.145
S5945,8188,other,male,-0.538,20.627,1896,public,0.25,1.695,0,0.145
S5946,8188,other,female,1.152,15.196,1896,public,0.25,1.695,0,0.145
S5947,8193,other,male,0.402,19.699,106,catholic,1,-1.186,0,-0.171
S5948,8193,other,male,-0.628,20.945,106,catholic,1,-1.186,0,-0.171
S5949,8193,minority,male,1.172,14.408,106,catholic,1,-1.186,0,-0.171
S5950,8193,other,male,0.802,20.161,106,catholic,1,-1.186,0,-0.171
S5951,8193,other,male,-0.898,15.639,106,catholic,1,-1.186,0,-0.171
S5952,8193,minority,male,0.032,17.554,106,catholic,1,-1.186,0,-0.171
S5953,8193,other,male,0.582,17.143,106,catholic,1,-1.186,0,-0.171
S5954,8193,other,male,0.572,18.91,106,catholic,1,-1.186,0,-0.171
S5955,8193,other,male,-0.908,21.674,106,catholic,1,-1.186,0,-0.171
S5956,8193,minority,male,-0.688,9.681,106,catholic,1,-1.186,0,-0.171
S5957,8193,minority,male,-0.808,20.216,106,catholic,1,-1.186,0,-0.171
S5958,8193,other,male,-0.338,15.235,106,catholic,1,-1.186,0,-0.171
S5959,8193,minority,male,-0.918,12.885,106,catholic,1,-1.186,0,-0.171
S5960,8193,other,male,0.052,15.969,106,catholic,1,-1.186,0,-0.171
S5961,8193,other,male,0.802,19.632,106,catholic,1,-1.186,0,-0.171
S5962,8193,other,male,0.462,12.644,106,catholic,1,-1.186,0,-0.171
S5963,8193,minority,male,-0.348,10.102,106,catholic,1,-1.186,0,-0.171
S5964,8193,other,male,-0.828,10.748,106,catholic,1,-1.186,0,-0.171
S5965,8193,minority,male,0.242,18.63,106,catholic,1,-1.186,0,-0.171
S5966,8193,other,male,-0.108,17.734,106,catholic,1,-1.186,0,-0.171
S5967,8193,other,male,0.492,18.406,106,catholic,1,-1.186,0,-0.171
S5968,8193,other,male,-0.028,16.743,106,catholic,1,-1.186,0,-0.171
S5969,8193,other,male,-0.438,16.939,106,catholic,1,-1.186,0,-0.171
S5970,8193,other,male,0.322,24.993,106,catholic,1,-1.186,0,-0.171
S5971,8193,minority,male,-0.858,13.04,106,catholic,1,-1.186,0,-0.171
S5972,8193,other,male,-0.468,16.311,106,catholic,1,-1.186,0,-0.171
S5973,8193,other,male,-0.738,13.252,106,catholic,1,-1.186,0,-0.171
S5974,8193,other,male,-0.458,13.981,106,catholic,1,-1.186,0,-0.171
S5975,8193,other,male,0.422,15.969,106,catholic,1,-1.186,0,-0.171
S5976,8193,minority,male,-0.418,7.212,106,catholic,1,-1.186,0,-0.171
S5977,8193,other,male,-0.378,5.189,106,catholic,1,-1.186,0,-0.171
S5978,8193,other,male,-0.258,20.625,106,catholic,1,-1.186,0,-0.171
S5979,8193,other,male,-0.008,17.594,106,catholic,1,-1.186,0,-0.171
S5980,8193,other,male,-0.378,19.092,106,catholic,1,-1.186,0,-0.171
S5981,8193,other,male,-0.178,10.985,106,catholic,1,-1.186,0,-0.171
S5982,8193,other,male,-0.008,17.109,106,catholic,1,-1.186,0,-0.171
S5983,8193,minority,male,-1.588,13.276,106,catholic,1,-1.186,0,-0.171
S5984,8193,other,male,-0.328,22.475,106,catholic,1,-1.186,0,-0.171
S5985,8193,other,male,-0.008,22.079,106,catholic,1,-1.186,0,-0.171
S5986,8193,other,male,-0.288,21.893,106,catholic,1,-1.186,0,-0.171
S5987,8193,other,male,0.472,17.554,106,catholic,1,-1.186,0,-0.171
S5988,8193,other,male,-0.618,12.674,106,catholic,1,-1.186,0,-0.171
S5989,8193,minority,male,-0.508,10.987,106,catholic,1,-1.186,0,-0.171
S5990,8202,other,male,-0.248,11.137,1436,public,0.39,1.373,0,0.092
S5991,8202,other,female,-0.818,6.469,1436,public,0.39,1.373,0,0.092
S5992,8202,other,male,1.312,24.107,1436,public,0.39,1.373,0,0.092
S5993,8202,other,female,0.242,-2.832,1436,public,0.39,1.373,0,0.092
S5994,8202,other,male,-0.298,13.651,1436,public,0.39,1.373,0,0.092
S5995,8202,other,female,-0.648,7.709,1436,public,0.39,1.373,0,0.092
S5996,8202,minority,female,-0.188,1.062,1436,public,0.39,1.373,0,0.092
S5997,8202,other,female,0.452,14.051,1436,public,0.39,1.373,0,0.092
S5998,8202,other,female,-0.488,10.061,1436,public,0.39,1.373,0,0.092
S5999,8202,other,female,0.972,24.993,1436,public,0.39,1.373,0,0.092
S6000,8202,other,female,-0.148,2.165,1436,public,0.39,1.373,0,0.092
S6001,8202,other,male,-0.918,16.59,1436,public,0.39,1.373,0,0.092
S6002,8202,other,female,-0.538,18.113,1436,public,0.39,1.373,0,0.092
S6003,8202,other,male,1.172,18.46,1436,public,0.39,1.373,0,0.092
S6004,8202,minority,female,-0.098,5.758,1436,public,0.39,1.373,0,0.092
S6005,8202,other,male,1.282,24.421,1436,public,0.39,1.373,0,0.092
S6006,8202,other,female,-0.278,14.518,1436,public,0.39,1.373,0,0.092
S6007,8202,other,male,1.082,21.435,1436,public,0.39,1.373,0,0.092
S6008,8202,minority,female,0.212,3.445,1436,public,0.39,1.373,0,0.092
S6009,8202,minority,female,-0.718,16.791,1436,public,0.39,1.373,0,0.092
S6010,8202,other,female,1.242,5.585,1436,public,0.39,1.373,0,0.092
S6011,8202,other,male,0.582,8.439,1436,public,0.39,1.373,0,0.092
S6012,8202,other,male,1.222,19.67,1436,public,0.39,1.373,0,0.092
S6013,8202,other,female,-0.098,7.448,1436,public,0.39,1.373,0,0.092
S6014,8202,minority,female,-0.068,0.787,1436,public,0.39,1.373,0,0.092
S6015,8202,other,male,0.092,15.89,1436,public,0.39,1.373,0,0.092
S6016,8202,other,male,0.622,4.778,1436,public,0.39,1.373,0,0.092
S6017,8202,other,female,0.762,8.796,1436,public,0.39,1.373,0,0.092
S6018,8202,other,female,-0.188,6.546,1436,public,0.39,1.373,0,0.092
S6019,8202,other,male,-0.548,14.841,1436,public,0.39,1.373,0,0.092
S6020,8202,minority,male,-1.168,2.783,1436,public,0.39,1.373,0,0.092
S6021,8202,other,female,-0.138,5.286,1436,public,0.39,1.373,0,0.092
S6022,8202,other,male,0.142,24.421,1436,public,0.39,1.373,0,0.092
S6023,8202,other,male,-0.038,16.166,1436,public,0.39,1.373,0,0.092
S6024,8202,other,female,-0.758,16.395,1436,public,0.39,1.373,0,0.092
S6025,8357,other,female,-0.898,7.387,2070,public,0.5,0.244,0,-0.101
S6026,8357,other,male,-0.408,13.984,2070,public,0.5,0.244,0,-0.101
S6027,8357,other,male,1.132,19.244,2070,public,0.5,0.244,0,-0.101
S6028,8357,other,female,-1.288,7.075,2070,public,0.5,0.244,0,-0.101
S6029,8357,other,female,0.382,11.736,2070,public,0.5,0.244,0,-0.101
S6030,8357,other,female,0.042,12.51,2070,public,0.5,0.244,0,-0.101
S6031,8357,other,female,0.682,1.017,2070,public,0.5,0.244,0,-0.101
S6032,8357,other,female,0.182,18.33,2070,public,0.5,0.244,0,-0.101
S6033,8357,other,male,-3.758,3.671,2070,public,0.5,0.244,0,-0.101
S6034,8357,other,male,0.752,24.386,2070,public,0.5,0.244,0,-0.101
S6035,8357,other,female,0.432,21.836,2070,public,0.5,0.244,0,-0.101
S6036,8357,other,male,-0.498,22.359,2070,public,0.5,0.244,0,-0.101
S6037,8357,other,female,-0.278,16.401,2070,public,0.5,0.244,0,-0.101
S6038,8357,other,male,1.092,20.252,2070,public,0.5,0.244,0,-0.101
S6039,8357,other,male,-0.678,15.547,2070,public,0.5,0.244,0,-0.101
S6040,8357,minority,male,-1.398,1.681,2070,public,0.5,0.244,0,-0.101
S6041,8357,other,female,-0.068,14.133,2070,public,0.5,0.244,0,-0.101
S6042,8357,other,female,0.202,20.013,2070,public,0.5,0.244,0,-0.101
S6043,8357,other,male,0.062,20.403,2070,public,0.5,0.244,0,-0.101
S6044,8357,other,male,0.912,10.242,2070,public,0.5,0.244,0,-0.101
S6045,8357,other,male,-0.118,14.025,2070,public,0.5,0.244,0,-0.101
S6046,8357,other,female,-0.288,7.647,2070,public,0.5,0.244,0,-0.101
S6047,8357,other,female,1.422,17.342,2070,public,0.5,0.244,0,-0.101
S6048,8357,other,female,0.852,8.145,2070,public,0.5,0.244,0,-0.101
S6049,8357,other,female,-0.488,14.142,2070,public,0.5,0.244,0,-0.101
S6050,8357,other,female,-0.338,22.129,2070,public,0.5,0.244,0,-0.101
S6051,8357,other,male,-0.538,22.673,2070,public,0.5,0.244,0,-0.101
S6052,8367,other,male,-0.228,15.936,153,public,0,1.793,0,0.032
S6053,8367,other,female,-0.208,1.865,153,public,0,1.793,0,0.032
S6054,8367,minority,male,0.532,-2.832,153,public,0,1.793,0,0.032
S6055,8367,other,female,0.662,2.122,153,public,0,1.793,0,0.032
S6056,8367,other,male,-0.228,6.755,153,public,0,1.793,0,0.032
S6057,8367,other,male,-1.078,0.725,153,public,0,1.793,0,0.032
S6058,8367,minority,male,-1.028,0.836,153,public,0,1.793,0,0.032
S6059,8367,other,female,0.242,6.788,153,public,0,1.793,0,0.032
S6060,8367,other,female,-0.048,8.454,153,public,0,1.793,0,0.032
S6061,8367,other,male,1.462,4.192,153,public,0,1.793,0,0.032
S6062,8367,other,female,-0.458,4.841,153,public,0,1.793,0,0.032
S6063,8367,other,male,0.202,3.895,153,public,0,1.793,0,0.032
S6064,8367,other,female,1.202,6.227,153,public,0,1.793,0,0.032
S6065,8367,other,female,-0.668,3.935,153,public,0,1.793,0,0.032
S6066,8477,other,female,-0.308,10.036,1400,public,0.24,-0.001,0,-0.19
S6067,8477,other,female,0.062,7.733,1400,public,0.24,-0.001,0,-0.19
S6068,8477,other,male,-0.438,12.683,1400,public,0.24,-0.001,0,-0.19
S6069,8477,other,female,-0.148,5.84,1400,public,0.24,-0.001,0,-0.19
S6070,8477,minority,female,-1.948,7.644,1400,public,0.24,-0.001,0,-0.19
S6071,8477,other,female,-0.438,7.276,1400,public,0.24,-0.001,0,-0.19
S6072,8477,other,male,-0.868,20.726,1400,public,0.24,-0.001,0,-0.19
S6073,8477,other,female,-0.168,16.28,1400,public,0.24,-0.001,0,-0.19
S6074,8477,other,female,0.752,20.716,1400,public,0.24,-0.001,0,-0.19
S6075,8477,minority,male,-0.368,4.986,1400,public,0.24,-0.001,0,-0.19
S6076,8477,other,female,0.052,23.549,1400,public,0.24,-0.001,0,-0.19
S6077,8477,other,male,-0.568,7.873,1400,public,0.24,-0.001,0,-0.19
S6078,8477,other,male,0.082,10.776,1400,public,0.24,-0.001,0,-0.19
S6079,8477,other,male,-0.168,21.179,1400,public,0.24,-0.001,0,-0.19
